Id,RoadName,Label,Latitude,Longitude
41161,Lornie Highway,AFT KHEAM HOCK RD,1.335063889,103.8187389
41169,Lornie Highway,Bef Kheam Hock Rd,1.335077222,103.820113
42011,Bt Timah Rd,Sixth Ave Ctr,1.331614521,103.7950306
42019,Dunearn Rd,Opp Sixth Ave Stn,1.331703681,103.7965703
42021,Bt Timah Rd,Aft Maple Ave,1.332545377,103.7923706
42029,Dunearn Rd,Aft Swiss Club Rd,1.333251515,103.7920617
42031,Bt Timah Rd,The Tessarina,1.333326111,103.789975
42039,Dunearn Rd,Opp The Nexus,1.334747527,103.7877987
42041,Bt Timah Rd,The Nexus,1.334425,103.7868911
42049,Dunearn Rd,Hua Guan Gdns,1.335803493,103.7846323
42051,Bt Timah Rd,King Albert Pk Stn,1.335983056,103.7826361
42059,Dunearn Rd,Opp King Albert Pk Stn,1.336798961,103.7818015
42061,Bt Timah Rd,King Albert Pk,1.336875671,103.7803874
42071,Upp Bt Timah Rd,Pei Hwa Presby Pr Sch,1.338762252,103.7769492
42089,Jln Anak Bt,Opp Bt Timah Plaza,1.340070909,103.7794145
42091,Upp Bt Timah Rd,Beauty World Stn Exit B,1.342786369,103.7753903
42099,Upp Bt Timah Rd,Beauty World Stn Exit A,1.341603177,103.7757938
42109,Jln Anak Bt,Opp Beauty World Ctr,1.343246111,103.7769164
42111,Upp Bt Timah Rd,WOH HUP BLDG,1.345848056,103.7726286
42119,Upp Bt Timah Rd,Southaven II,1.345825131,103.7733028
42129,Sixth Ave,Sixth Ave Ville,1.330161334,103.7951553
42131,Sixth Ave,Aft Lantana Ave,1.328583358,103.794218
42139,Sixth Ave,Ave Villa,1.328778054,103.794444
42141,Clementi Rd,Bef Dunearn Rd,1.33608649,103.7781747
42149,Clementi Rd,Aft Bt Timah Rd,1.336074269,103.7786231
42151,Jln Jurong Kechil,Beauty World Stn Exit C,1.34009255,103.7753198
42159,Jln Jurong Kechil,Opp Beauty World Stn,1.340368053,103.775309
42161,Jln Jurong Kechil,Blk 18,1.340276692,103.7726463
42169,Jln Jurong Kechil,Opp Blk 19,1.340385757,103.7736613
42171,Jln Jurong Kechil,Signature Pk Condo,1.342618333,103.7702636
42179,Jln Jurong Kechil,Aft Chun Tin Rd,1.341978333,103.7710081
42181,Jln Jurong Kechil,Opp The Hillford,1.343628056,103.7694333
42189,Jln Jurong Kechil,The Hillford,1.343788537,103.7696017
42191,Jln Jurong Kechil,Bef Bt Batok East Ave 6,1.346429444,103.7669639
42199,Jln Jurong Kechil,Aft Bt Batok East Ave 6,1.346076667,103.7676072
42201,Toh Tuck Rd,Bef Toh Tuck Rise,1.339393535,103.763831
42209,Toh Tuck Rd,Aft Toh Tuck Rise,1.339146614,103.763636
42211,Toh Tuck Rd,Highgate Pk,1.339742601,103.7655952
42219,Toh Tuck Rd,Opp Highgate Pk,1.339599167,103.7653539
42221,Toh Tuck Rd,Goodluck Gdn,1.339573813,103.7679072
42229,Toh Tuck Rd,Aft Toh Tuck Terr,1.339432222,103.7682739
42231,Toh Tuck Rd,Bef Jln Jurong Kechil,1.340568056,103.7706058
42239,Toh Tuck Rd,Aft Jln Jurong Kechil,1.34027048,103.7701606
42241,Lor Kismis,Aft Eng Kong Pl,1.337117501,103.7670849
42249,Lor Kismis,Bef Eng Kong Pl,1.336966037,103.7669715
42259,Jln Jurong Kechil,Goh & Goh Bldg,1.341061606,103.7770788
42291,Toh Tuck Rise,Opp Toh Tuck Cres,1.337696059,103.7643023
42299,Toh Tuck Rise,Aft Toh Tuck Cres,1.337370305,103.7644756
42301,Toh Tuck Terr,Opp Hse No. 19,1.338746767,103.7686695
42309,Toh Tuck Terr,Hse No. 45,1.33806167,103.7689088
42311,Bt Batok East Ave 3,Opp Burgundy Hill,1.3386575,103.7602806
42319,Bt Batok East Ave 3,Burgundy Hill,1.339153739,103.7604384
42991,Upp Bt Timah Rd,BEF HILLVIEW STN EXIT B,1.36164,103.766952
43009,Bt Batok Ctrl,Bt Batok Int,1.349993543,103.7510619
43011,Upp Bt Timah Rd,Bt Regency,1.347423333,103.7711814
43019,Upp Bt Timah Rd,Springdale Condo,1.348201944,103.7710775
43021,Upp Bt Timah Rd,Aft Old Jurong Rd,1.351320078,103.7697953
43029,Upp Bt Timah Rd,Opp The Hillside,1.352185801,103.7700085
43041,Upp Bt Timah Rd,Hume Pk Condo,1.35582941,103.7684533
43049,Upp Bt Timah Rd,Opp Hume Pk Condo,1.35569962,103.7688514
43051,Upp Bt Timah Rd,Opp The Rail Mall,1.359101482,103.7670504
43059,Upp Bt Timah Rd,The Rail Mall,1.359408611,103.7674364
43061,Upp Bt Timah Rd,Hillview Stn,1.363011339,103.7673915
43069,Upp Bt Timah Rd,HILLVIEW STN EXIT A,1.362967782,103.7676858
43071,Upp Bt Timah Rd,Opp Dairy Farm Rd,1.365113515,103.7669801
43081,Upp Bt Timah Rd,Opp Assumption Eng Sch,1.367042778,103.7657278
43089,Upp Bt Timah Rd,Aft Assumption Eng Sch,1.367056642,103.7660853
43091,Upp Bt Timah Rd,Bef Cashew Stn,1.368632533,103.7647411
43099,Upp Bt Timah Rd,Assumption Pathway Sch,1.368722051,103.7649864
43109,Upp Bt Timah Rd,Cashew Stn,1.37043731,103.7639108
43111,Upp Bt Timah Rd,Min Of Defence,1.372299722,103.7629815
43119,Upp Bt Timah Rd,Bef Hazel Pk Terr,1.37337831,103.7630082
43121,Cashew Rd,Aft Cashew Terr,1.371186693,103.7666933
43129,Cashew Rd,Cashew Pk Condo,1.371628817,103.7676025
43131,Cashew Rd,Bt Panjang Pr Sch,1.3733175,103.7700625
43139,Cashew Rd,Opp Bt Panjang Pr Sch,1.373225305,103.7702931
43141,Bt Batok East Ave 6,Opp Blk 291A,1.344218917,103.7558602
43149,Bt Batok East Ave 6,Blk 291A,1.34399483,103.7561003
43151,Hillview Ave,Opp Glendale Pk Condo,1.363636084,103.764891
43159,Hillview Ave,Bef Glendale Pk Condo,1.364398389,103.7651795
43161,Bt Batok East Ave 4,Blk 272,1.348831907,103.7576616
43169,Bt Batok East Ave 4,Blk 254,1.34931075,103.7578877
43171,Bt Batok East Ave 3,Blk 229,1.348596445,103.754605
43179,Bt Batok East Ave 3,Blk 231,1.348970783,103.7543035
43181,Bt Batok East Ave 3,Keming Pr Sch,1.346489444,103.7568172
43189,Bt Batok East Ave 3,Blk 283,1.34694985,103.7568139
43191,Bt Batok East Ave 6,Blk 288C,1.346384928,103.7593134
43199,Bt Batok East Ave 6,Ch Of St. Mary,1.346634091,103.7592006
43201,Bt Batok East Ave 6,Opp Autobacs,1.346945,103.7646464
43209,Bt Batok East Ave 6,Autobacs,1.346979974,103.7638425
43211,Bt Batok St 23,Sbst Bt Batok Depot,1.340872778,103.7550792
43219,Bt Batok St 23,Opp Sbst Bt Batok Depot,1.341374026,103.7544676
43221,Bt Batok East Ave 2,Blk 267,1.348859958,103.7606744
43229,Bt Batok East Ave 2,Opp Blk 266,1.349049286,103.7609602
43231,Hillview Ave,Opp The Petals Condo,1.353936257,103.760063
43239,Hillview Ave,The Petals Condo,1.353085764,103.7600284
43241,Hillview Ave,Opp Hillview Apts,1.355843929,103.7618871
43249,Hillview Ave,Hillview Apts,1.355650523,103.7620471
43251,Hillview Ave,Hillbrooks,1.358595344,103.7631966
43259,Hillview Ave,Opp Hillbrooks,1.357572778,103.7626631
43261,Hillview Ave,Opp Hillview Hts,1.361455,103.7643675
43267,Hillview Ave,Hillview Hts,1.361313333,103.7645311
43268,Hillview Ave,Hillington Green Condo,1.360369354,103.7642753
43271,Hillview Rd,Glendale Pk Condo,1.362225692,103.7658812
43279,Hillview Rd,Aft Hillview Stn,1.36203856,103.7659102
43289,Jln Remaja,Hillview Hse,1.357368815,103.7614412
43291,Jln Batu Nilam,Aft Jln Remaja,1.35796167,103.7613804
43301,Jln Batu Nilam,Opp Hillbrooks,1.359002542,103.7620644
43309,Jln Batu Nilam,Hillbrooks,1.358710241,103.7619941
43311,Bt Batok St 23,Midview Bldg,1.339803834,103.7569547
43319,Bt Batok St 23,Opp Midview Bldg,1.339721793,103.7574111
43321,Bt Batok West Ave 6,Opp Blk 144,1.349905996,103.7451088
43329,Bt Batok West Ave 6,Blk 146,1.349762042,103.74484
43331,Bt Batok St 11,Opp Bt Batok Presby Ch,1.348939167,103.7432344
43339,Bt Batok St 11,Blk 148,1.3490725,103.7437783
43341,Bt Batok West Ave 3,Princess E Pr Sch,1.34972199,103.741393
43349,Bt Batok West Ave 3,Opp Princess E Pr Sch,1.349891389,103.7407375
43351,Bt Batok West Ave 8,Blk 168,1.347011226,103.7411014
43359,Bt Batok West Ave 8,Blk 169,1.346898822,103.7410645
43361,Bt Batok West Ave 8,Blk 154A,1.346914351,103.743432
43369,Bt Batok West Ave 8,Blk 183,1.34687448,103.7435831
43371,Bt Batok West Ave 6,Blk 109,1.34682314,103.7459028
43379,Bt Batok West Ave 6,Blk 185,1.347165537,103.7451866
43381,Bt Batok Ave 1,Blk 102,1.346965558,103.7476605
43389,Bt Batok Ave 1,Opp Blk 102,1.347604991,103.748343
43391,Bt Batok Ctrl,Bt Batok CC,1.349893952,103.7477975
43399,Bt Batok Ctrl,Opp Blk 120,1.350667146,103.7480888
43401,Bt Batok West Ave 3,Bt Batok Polyclinic,1.352264988,103.7468164
43409,Bt Batok West Ave 3,Opp Blk 127,1.35235542,103.7462359
43411,Bt Batok Ctrl,Opp Blk 628,1.3517652,103.7501989
43419,Bt Batok Ctrl,Aft Bt Batok Stn/Blk 628,1.351555236,103.7499878
43421,Bt Batok East Ave 2,Blk 503,1.351092789,103.7536205
43429,Bt Batok East Ave 2,Blk 240,1.351086925,103.7538907
43431,Bt Batok East Ave 2,Opp Blk 242,1.351383768,103.7564426
43439,Bt Batok East Ave 2,Blk 242,1.351181012,103.7562266
43441,Bt Batok East Ave 2,Opp Blk 258,1.351730006,103.7589729
43449,Bt Batok East Ave 2,Blk 258,1.351503776,103.7590517
43452,Bt Batok Rd,AFT BT BATOK WEST AVE 3,1.348526111,103.7385769
43453,Bt Batok Rd,BEF PIE,1.3479,103.7385
43459,Bt Batok Rd,Aft PIE,1.348086665,103.7380746
43461,Bt Batok West Ave 2,Aft Bt Batok West Ave 5,1.355046658,103.7474937
43469,Bt Batok West Ave 2,Bef Bt Batok West Ave 5,1.355468029,103.7473086
43471,Bt Batok West Ave 2,Blk 306,1.35797,103.7473069
43479,Bt Batok West Ave 2,Opp Blk 305,1.357652474,103.7472358
43481,Bt Batok West Ave 2,Blk 315,1.359929121,103.7463791
43489,Bt Batok West Ave 2,Opp Blk 315,1.359786206,103.7463517
43491,Bt Batok West Ave 4,Blk 331,1.363953986,103.747148
43499,Bt Batok West Ave 4,Blk 419,1.362595581,103.7468672
43501,Bt Batok St 23,Opp Blk 291E,1.34376366,103.7542378
43509,Bt Batok St 23,Blk 291E,1.343590931,103.754364
43511,Bt Batok East Ave 6,Bt Batok Swim Cplx,1.344973942,103.7484987
43519,Bt Batok East Ave 6,Opp Bt Batok Swim Cplx,1.345274241,103.7483578
43521,Bt Batok West Ave 5,Bt Batok Driving Ctr,1.367560375,103.7501642
43529,Bt Batok West Ave 5,Opp Bt Batok Driving Ctr,1.367696499,103.750238
43531,Bt Batok West Ave 3,Blk 140,1.351548687,103.7437763
43539,Bt Batok West Ave 3,Opp Blk 140,1.351422778,103.7433686
43541,Bt Batok East Ave 5,Blk 510,1.352830679,103.7550517
43549,Bt Batok East Ave 5,Regent Hts,1.352540747,103.755492
43561,Bt Batok East Ave 5,Opp Bt Gombak Stadium,1.357451635,103.7528743
43569,Bt Batok East Ave 5,Bt Gombak Stadium,1.357412039,103.7531106
43571,Bt Batok West Ave 5,Opp Bt Gombak Stn,1.359209952,103.7515046
43579,Bt Batok West Ave 5,Bt Gombak Stn,1.359117153,103.7516677
43581,Bt Batok West Ave 5,Blk 347,1.362519395,103.7513838
43589,Bt Batok West Ave 5,Opp Blk 347,1.362272969,103.7515318
43591,Bt Batok East Ave 6,Opp Bt View Sec Sch,1.344758664,103.7521198
43599,Bt Batok East Ave 6,Bt View Sec Sch,1.345131618,103.7519015
43601,Bt Batok West Ave 5,Opp Blk 532,1.356643409,103.7495053
43609,Bt Batok West Ave 5,Blk 531,1.356535619,103.7499243
43611,Bt Batok East Ave 3,Blk 290H,1.344078361,103.7582917
43619,Bt Batok East Ave 3,Blk 289E,1.344064118,103.7586133
43621,Bt Batok East Ave 3,Opp Parkview Apts,1.341692752,103.7590819
43629,Bt Batok East Ave 3,Yusof Ishak Sec Sch,1.342408108,103.7591581
43631,Old Jurong Rd,Ppis Bt Batok,1.347859209,103.7685846
43639,Old Jurong Rd,Opp Ppis Bt Batok,1.348102188,103.7684526
43641,Bt Batok West Ave 7,Opp HomeTeamNS,1.365304015,103.7502645
43649,Bt Batok West Ave 7,HomeTeamNS,1.36545844,103.750602
43659,Bt Batok St 34,St. Anthony's Pr Sch,1.363768642,103.7493355
43669,Bt Batok West Ave 7,Blk 406,1.365485613,103.7461455
43671,Bt Batok Rd,Opp Dunearn Sec Sch,1.36459986,103.7434568
43679,Bt Batok Rd,Blk 402,1.365066866,103.7442194
43681,Bt Batok West Ave 2,BT BATOK HME FOR THE AGED,1.361785,103.74358
43691,Bt Batok Ave 1,Blk 190,1.34490189,103.7460557
43699,Bt Batok Ave 1,Blk 298,1.344753412,103.7462831
43701,Bt Batok Ctrl,Blk 225,1.348470601,103.7520167
43709,Bt Batok Ctrl,Blk 644,1.348686769,103.7520709
43719,Gombak Dr,MINDEF CP,1.369039722,103.7612339
43721,Gombak Dr,Blk 319,1.370763025,103.7626491
43731,Bt Batok St 21,Opp Blk 217,1.346303106,103.7542161
43739,Bt Batok St 21,Blk 217,1.346460783,103.7545481
43741,Bt Batok St 21,Bt View Sec Sch,1.346504193,103.7518567
43749,Bt Batok St 21,Opp Bt View Sec Sch,1.346612172,103.7516364
43751,Bt Batok Rd,Opp Blk 443D,1.355805556,103.7365292
43759,Bt Batok Rd,Blk 443D,1.355967653,103.7369013
43761,Bt Batok Rd,Opp Dulwich Coll,1.350794367,103.7376583
43769,Bt Batok Rd,Dulwich Coll/Blk 445,1.35151427,103.7378157
43771,Bt Batok Rd,Bef Bt Batok West Ave 2,1.36200918,103.7413633
43779,Bt Batok Rd,Aft Bt Batok West Ave 2,1.361955616,103.7417702
43781,Bt Batok Rd,Opp Blk 437A,1.358861313,103.7386016
43789,Bt Batok Rd,BLK 436A,1.359157021,103.7395024
43801,Bt Batok St 52,Ren Ci @ Bt Batok St 52,1.355207926,103.7517338
43809,Bt Batok St 52,Blk 514,1.354371293,103.7518709
43811,Hume Ave,Bef Summerhill,1.3583911,103.764928
43819,Hume Ave,Hillview Green,1.358155756,103.7651262
43821,Hume Ave,Opp Symphony Hts,1.356753692,103.7675829
43829,Hume Ave,Symphony Hts,1.356858056,103.7673708
43831,Bt Batok West Ave 7,Blk 334,1.365125019,103.7478861
43839,Bt Batok West Ave 7,Opp Blk 336,1.365273465,103.7482497
43841,Bt Batok St 33,Blk 324,1.361953889,103.7475228
43891,Dairy Farm Rd,AFT DAIRY FARM CRES,1.363698889,103.7692319
43899,Dairy Farm Rd,BEF DAIRY FARM CRES,1.363535,103.769
43961,Dairy Farm Rd,AFT DAIRY FARM HTS,1.364838889,103.7729861
43969,Dairy Farm Rd,BEF DAIRY FARM HTS,1.36463,103.7725931
43991,Woodlands Rd,OPP BLK 635A,1.386207,103.7565
44009,Choa Chu Kang Loop,Choa Chu Kang Int,1.385868978,103.745789
44011,Upp Bt Timah Rd,Opp The Linear,1.374486067,103.7625712
44019,Upp Bt Timah Rd,The Linear,1.376510955,103.76253
44021,Upp Bt Timah Rd,Bt Panjang Stn Exit B,1.378207227,103.7617218
44029,Upp Bt Timah Rd,Bt Panjang Stn Exit A/Lrt,1.3786341,103.7621955
44031,Upp Bt Timah Rd,Aft Bt Panjang Stn,1.377856856,103.7623237
44041,Woodlands Rd,Junction 10,1.380950577,103.7603698
44049,Woodlands Rd,Opp Junction 10,1.381035238,103.7608578
44051,Woodlands Rd,Opp Blk 632 CP,1.384408117,103.7580198
44059,Woodlands Rd,Blk 632 CP,1.384496317,103.758176
44061,Woodlands Rd,Bef Yew Tee Flyover,1.387924999,103.7553864
44069,Woodlands Rd,Aft KJE Slip Rd,1.385920187,103.7571777
44071,Choa Chu Kang Ave 3,Blk 464,1.376777261,103.7362222
44079,Choa Chu Kang Ave 3,Opp Blk 464,1.376575008,103.7363466
44081,Choa Chu Kang Ave 1,Blk 296A,1.376797476,103.7407297
44089,Choa Chu Kang Ave 1,Opp Blk 296A,1.376481103,103.7409453
44091,Choa Chu Kang Ave 1,Bef Choa Chu Kang Mkt,1.376472227,103.7442161
44099,Choa Chu Kang Ave 1,Opp Choa Chu Kang Mkt,1.37631844,103.7446295
44101,Choa Chu Kang Ave 1,Aft Hong San Terr,1.3771595,103.7468307
44109,Choa Chu Kang Ave 1,Opp Hong San Terr,1.377177681,103.7476217
44111,Choa Chu Kang Ave 1,Opp Blk 203,1.380941214,103.7497522
44119,Choa Chu Kang Ave 1,Blk 204,1.380484456,103.7493057
44121,Choa Chu Kang Way,Blk 113,1.377698462,103.7509355
44129,Choa Chu Kang Way,Opp Blk 113,1.377417136,103.750927
44131,Choa Chu Kang Rd,Blk 26,1.377100697,103.7553219
44139,Choa Chu Kang Rd,Opp Blk 26,1.3768096,103.7553657
44141,Choa Chu Kang Rd,Phoenix Stn,1.378356028,103.7577368
44149,Choa Chu Kang Rd,Opp Phoenix Stn,1.377984957,103.7577673
44151,Bt Batok Rd,Opp Bt Batok Fire Stn,1.37392274,103.752234
44159,Bt Batok Rd,Bt Batok Fire Stn,1.37401429,103.7525923
44161,Bt Batok Rd,Aft Bt Batok West Ave 5,1.370711201,103.749953
44169,Bt Batok Rd,Bef Bt Batok West Ave 5,1.370474535,103.7501707
44171,Bt Batok Rd,Bef Bt Batok West Ave 5,1.368012158,103.7470483
44179,Bt Batok Rd,Aft Bt Batok West Ave 5,1.36783174,103.7473582
44181,Keat Hong Cl,Blk 802B,1.3745145,103.7427311
44189,Keat Hong Cl,Blk 803,1.374361297,103.7427224
44191,Gangsa Rd,Opp Blk 171,1.378792776,103.7670265
44199,Gangsa Rd,Blk 171,1.378882219,103.766725
44201,Petir Rd,Aft Petir Stn,1.37732276,103.7672669
44209,Petir Rd,Opp Petir Stn,1.377195308,103.7669827
44211,Petir Rd,Blk 127,1.376100158,103.7692182
44219,Petir Rd,Bet Blks 139/140,1.375783333,103.7693522
44221,Pending Rd,Opp Pending Stn,1.376299585,103.7709943
44229,Pending Rd,Bef Pending Stn,1.376560558,103.7714598
44231,Bt Panjang Rd,Zhenghua Pr Sch,1.379166868,103.7693349
44239,Bt Panjang Rd,Opp Zhenghua Pr Sch,1.378461111,103.7698308
44241,Bt Panjang Rd,Opp Lompang Rd,1.381174439,103.765861
44249,Bt Panjang Rd,Blk 174,1.38049595,103.7664914
44251,Bt Panjang Rd,Bt Panjang Stn/Blk 604,1.380300767,103.7623167
44259,Bt Panjang Rd,Blk 183,1.380295643,103.7629712
44261,Bt Panjang Rd,Blk 270,1.376082222,103.7742778
44269,Bt Panjang Rd,Blk 223,1.375778333,103.774225
44271,Teck Whye Ave,Bet Blks 13/14,1.378671147,103.7561477
44279,Teck Whye Ave,Blk 157,1.379108677,103.7563546
44281,Teck Whye Ave,Blk 8,1.381049158,103.7542274
44289,Teck Whye Ave,Blk 6,1.38140148,103.7538027
44291,Teck Whye Ave,Opp Cck Polyclinic,1.38152,103.7514011
44299,Teck Whye Ave,Cck Polyclinic,1.3817725,103.7513133
44301,Bangkit Rd,Opp Blk 271,1.37751089,103.773912
44311,Bangkit Rd,Opp Blk 253,1.379304102,103.7743492
44321,Bt Panjang Ring Rd,Opp Bangkit Stn,1.379888033,103.7723308
44329,Bt Panjang Ring Rd,Bangkit Stn,1.380215011,103.7725763
44331,Fajar Rd,Blk 239,1.380221074,103.7708487
44339,Fajar Rd,Blk 442D,1.38084523,103.771149
44341,Fajar Rd,Blk 401A CP,1.381170297,103.7691773
44349,Fajar Rd,Bet Blks 443A/443B,1.381333034,103.7693281
44351,Petir Rd,Aft Chestnut Ave,1.368234524,103.7755885
44359,Petir Rd,Bef Chestnut Ave,1.367725821,103.7753088
44361,Petir Rd,Bef Dairy Farm Rd,1.36645895,103.7755877
44369,Petir Rd,Aft Dairy Farm Rd,1.365742843,103.7753149
44371,Petir Rd,Blk 219,1.374022257,103.7726396
44379,Petir Rd,Opp Blk 219,1.373550535,103.7729353
44381,Petir Rd,Blk 202,1.372421342,103.7744136
44389,Petir Rd,Opp Blk 201,1.371543035,103.7746186
44391,Choa Chu Kang Dr,Aft Blk 202,1.382889709,103.7483103
44399,Choa Chu Kang Dr,Opp Blk 210,1.383062786,103.74851
44411,Teck Whye Lane,Blk 108,1.378525556,103.75323
44421,Teck Whye Lane,Blk 25,1.378208056,103.7550844
44439,Teck Whye Lane,Blk 9,1.37983733,103.754295
44441,Choa Chu Kang Way,Blk 239,1.37924286,103.7475432
44449,Choa Chu Kang Way,Opp Blks 237/239,1.378892322,103.747627
44451,Choa Chu Kang Way,Blk 224,1.380773753,103.7442435
44459,Choa Chu Kang Way,Blk 277,1.380287314,103.7445456
44461,Choa Chu Kang Way,Blk 352,1.382570556,103.7430047
44469,Choa Chu Kang Way,Blk 414,1.382438889,103.7427522
44471,Choa Chu Kang Ctrl,Blk 234,1.380470371,103.7480232
44479,Choa Chu Kang Ctrl,Blk 206,1.380479304,103.7482817
44481,Choa Chu Kang Ctrl,Blk 223,1.381842957,103.7449585
44489,Choa Chu Kang Ctrl,Blk 220,1.3818253,103.7453077
44491,Choa Chu Kang Ave 4,Bet Blks 416/417,1.383533687,103.741846
44499,Choa Chu Kang Ave 4,Blk 429A CP,1.383201605,103.7408936
44501,Choa Chu Kang Ave 4,Blk 426,1.380871287,103.7387979
44509,Choa Chu Kang Ave 4,Blk 442,1.380813404,103.7384518
44511,Choa Chu Kang Ave 3,Blk 289,1.379485071,103.7405688
44519,Choa Chu Kang Ave 3,Blk 402,1.379147587,103.7397066
44521,Choa Chu Kang Ave 3,Blk 280,1.380851855,103.7426089
44529,Choa Chu Kang Ave 3,Blk 410,1.380570382,103.7417696
44531,Choa Chu Kang Ave 4,Opp Choa Chu Kang Stn,1.384254053,103.7445362
44539,Choa Chu Kang Ave 4,Lot 1/Choa Chu Kang Stn,1.384630783,103.7450239
44541,Choa Chu Kang Dr,Northvale Condo,1.387644444,103.7459353
44549,Choa Chu Kang Dr,Opp Northvale Condo,1.387487206,103.7461891
44551,Choa Chu Kang Ave 5,Opp Blk 486,1.376024609,103.7384301
44559,Choa Chu Kang Ave 5,Blk 483,1.376209557,103.7378907
44561,Choa Chu Kang Ave 2,Opp Blk 295,1.377987023,103.7412005
44569,Choa Chu Kang Ave 2,Blk 295,1.378119968,103.7412214
44571,Choa Chu Kang Ave 2,Blk 297D,1.378363521,103.7431667
44579,Choa Chu Kang Ave 2,Aft Blk 272,1.378506113,103.7434526
44581,Choa Chu Kang Ave 5,Blk 489A,1.375322778,103.7403135
44589,Choa Chu Kang Ave 5,Opp Blk 489A,1.37512567,103.7401815
44591,Choa Chu Kang Ave 6,Blk 490B,1.375431949,103.7419701
44599,Choa Chu Kang Ave 6,Bet Blks 801B/801C,1.375513238,103.7421878
44601,Saujana Rd,Blk 413,1.382133371,103.7684504
44609,Saujana Rd,Blk 408,1.382014552,103.7681709
44611,Jelapang Rd,Blk 516,1.387124827,103.7675781
44619,Jelapang Rd,Blk 506,1.386950724,103.7676357
44621,Choa Chu Kang Ave 4,Opp Concord Pr Sch,1.379229345,103.7371005
44629,Choa Chu Kang Ave 4,Blk 457,1.378511689,103.7364491
44631,Jelebu Rd,Opp Bt Panjang Plaza,1.3796172,103.7639096
44639,Jelebu Rd,Bt Panjang Plaza,1.380069722,103.7639603
44641,Bt Panjang Ring Rd,Blk 602,1.381780632,103.762859
44649,Bt Panjang Ring Rd,Blk 541A CP,1.382070413,103.762963
44651,Bt Panjang Ring Rd,Blk 617,1.38533395,103.7628965
44659,Bt Panjang Ring Rd,Blk 537A CP,1.384967631,103.762921
44661,Jelapang Rd,Blk 532,1.384475172,103.7649959
44669,Jelapang Rd,Opp Blk 532,1.384285766,103.7648975
44671,Saujana Rd,Bet Blks 502/503,1.383779602,103.766031
44679,Saujana Rd,Opp Blk 502,1.383533778,103.7659952
44689,Choa Chu Kang Ave 3,Sunshine Pl,1.378110004,103.7384989
44691,Segar Rd,BLK 485,1.388262581,103.7714646
44699,Segar Rd,BLK 457,1.388053005,103.7715434
44701,Bt Panjang Ring Rd,Blk 548B,1.389271446,103.7687969
44709,Segar Rd,Blk 547C,1.388541894,103.7684297
44721,Bt Panjang Ring Rd,Opp Jelapang Stn,1.386791083,103.764919
44731,Jelebu Rd,Opp Blk 180,1.37887883,103.7643273
44739,Jelebu Rd,Blk 180,1.3787655,103.7645985
44771,Fajar Rd,Fajar Stn,1.384585562,103.7707957
44779,Fajar Rd,Opp Fajar Stn,1.38422184,103.7702068
44791,Senja Rd,West View Pr Sch,1.383724393,103.7606888
44799,Senja Rd,Blk 610,1.38338693,103.7609562
44801,Senja Rd,Opp Blk 628,1.385035109,103.7590834
44809,Senja Rd,Blk 628,1.385000837,103.7597843
44811,Senja Rd,West Spring Sec Sch,1.387154726,103.7602083
44819,Senja Rd,Opp West Spring Sec Sch,1.387075394,103.7600479
44821,Senja Link,Blk 651,1.386376111,103.7633844
44829,Senja Link,Opp Blk 650,1.386714167,103.7630575
44859,Petir Rd,Maysprings Condo,1.377637538,103.7632181
44861,Senja Rd,BLK 636A,1.38669201,103.7587731
44869,Senja Rd,BEF BLK 629A MSCP,1.38658739,103.7588623
44871,Choa Chu Kang Ave 7,Blk 810 CP,1.374154759,103.7467971
44879,Choa Chu Kang Ave 7,Opp Blk 810 CP,1.374316562,103.7470113
44881,Keat Hong Link,BLK 816B,1.375733208,103.74842
44889,Keat Hong Link,Opp Blk 816A,1.375599974,103.7483985
44891,Choa Chu Kang Gr,APSN,1.374090095,103.7493016
44899,Choa Chu Kang Gr,Opp APSN,1.374322871,103.7494999
44909,Bt Panjang Rd,Blk 184,1.379989459,103.7622584
44999,Woodlands Rd,Bef Yew Tee Flyover,1.391239722,103.7545111
